ID,airport_name,type,country,lat,long,elevation,service
351511,Bukidnon Domestic Airport (under construction),closed,PH,7.70649,124.94924,,no
351513,Del Monte Plantation Airport,small_airport,PH,8.34813,124.85059,1973.0,no
351518,Datu Paglas Airstrip,small_airport,PH,6.75625,124.85329,75.0,no
351519,Digal Airport,small_airport,PH,6.73805,124.82675,61.0,no
351520,Central Mindanao Airport,medium_airport,PH,6.91229,124.92446,164.0,no
351881,Boracay Helicopter Adventures Heliport,heliport,PH,11.9947,121.92152,101.0,no
351882,GreenHeli Boracay Heliport,heliport,PH,11.95887,121.93209,,no
351910,Chinese General Hospital Heliport,heliport,PH,14.62562,120.98875,,no
353427,Dahilayan Heliport,heliport,PH,8.21836,124.85042,3747.0,no
353720,Isabela Provincial Capitol Heliport,heliport,PH,17.10351,121.86579,218.0,no
354412,Candaraman Airport,small_airport,PH,8.076386,117.108078,36.0,no
354413,Candaraman Island Helipad,heliport,PH,8.082791,117.101292,,no
354951,Bugsuk (Bonbon) Airport,small_airport,PH,8.228346,117.328627,,no
355929,ABCI Heliport,closed,PH,8.42827,124.62498,354.0,no
356047,Didipio Heliport,heliport,PH,16.321,121.44424,2402.0,no
356408,Batag Airport,small_airport,PH,12.61662,125.05035,46.0,no
430069,Camotes Airstrip,small_airport,PH,10.65955,124.37011,70.0,no
430070,Air Juan Cebu City South Road Properties Seaplane Terminal,closed,PH,10.26509,123.87812,,no
430072,Clark Balloonport,balloonport,PH,15.17718,120.57656,,no
430581,Busuanga Bay Lodge Seaplane Terminal,seaplane_base,PH,12.0231,119.97753,,no
430582,Huma Island Resort Seaplane Terminal,seaplane_base,PH,12.05337,119.90455,,no
430584,Coron Rural Airport,small_airport,PH,12.01289,120.2007,69.0,no
430596,Daja Airstrip,closed,PH,11.56298,122.30838,98.0,no
430597,Ferrol (Odiongan) Airstrip,closed,PH,12.34482,121.93992,98.0,no
504731,Isugod Airstrip,small_airport,PH,9.3339,118.13615,,no
504732,Berong Airport,small_airport,PH,9.47611,118.20977,,no
504733,Apurawan Airport,small_airport,PH,9.59763,118.33837,23.0,no
504735,Bato Airport,small_airport,PH,10.70576,119.486132,,no
504814,Brooke's Point Airstrip,closed,PH,8.80757,117.84951,36.0,no
504816,Bataraza Airport,small_airport,PH,8.67187,117.61865,39.0,no
504819,Camp Sang-an Heliport,heliport,PH,7.90848,123.49824,348.0,no
504820,Camp Peralta Heliport,heliport,PH,11.39103,122.43972,531.0,no
504821,Camp Dela Cruz Heliport,heliport,PH,17.072498,121.86519,230.0,no
504822,Camp Lukban Heliport,heliport,PH,11.78929,124.8683,34.0,no
504823,Camp Lim Heliport,heliport,PH,14.21393,121.12042,167.0,no
504824,Camp Angeles Heliport,heliport,PH,13.61704,123.30066,407.0,no
504825,Camp Abat Heliport,heliport,PH,16.0489,120.49207,141.0,no
504826,Camp Riego de Dios Heliport,heliport,PH,14.326586,120.852265,167.0,no
504829,Biliran Heliport,heliport,PH,11.46335,124.47474,3.0,no
504832,Guimaras Airport,small_airport,PH,10.69421,122.66521,262.0,no
504836,Cunanan Wharf Heliport,heliport,PH,14.5825,120.97198,3.0,no
504852,Burgundy Corporate Tower Helipad,heliport,PH,14.56012,121.01297,,no
504854,Camilla & Lumina Heliport,heliport,PH,14.33772,120.84754,141.0,no
504855,Caylabne Bay Resort Heliport,heliport,PH,14.27201,120.6482,30.0,no
504862,Anflo Airstrip,small_airport,PH,6.9067,126.07623,108.0,no
504869,Balabagan Airport,small_airport,PH,7.51461,124.12312,49.0,no
504870,Kalamansig Airport,small_airport,PH,6.56,124.05329,23.0,no
504871,Bascon Heliport,heliport,PH,6.46383,124.87102,276.0,no
504873,Danao Ultralight Airport,small_airport,PH,9.96899,124.20284,328.0,no
504874,Kenram Airport,closed,PH,6.66047,124.61174,197.0,no
504876,Cleveland Tower Helipad,heliport,PH,14.510671,120.977443,,no
504877,Burgundy McKinley Place Helipad,heliport,PH,14.510411,120.977905,,no
504879,Five E-Com Center Helipad,heliport,PH,14.53931,120.98245,,no
504880,City of Dreams Manila Helipad,heliport,PH,14.524906,120.99234,,no
504882,Amoroy Airport,small_airport,PH,12.50281,123.37509,49.0,no
504883,Calanay Airport,small_airport,PH,12.4623,123.28436,69.0,no
504897,Camp Nakar Heliport,heliport,PH,13.95408,121.60985,118.0,no
508668,Bacuyangan Airfield,closed,PH,9.633839,122.459548,20.0,no
508738,Honda Cars Pampanga Heliport,heliport,PH,15.05015,120.66596,62.0,no
508744,Cabcaben Heliport,heliport,PH,14.44453,120.58574,15.0,no
508760,Adventure Beach Heliport,heliport,PH,14.76451,120.25655,13.0,no
508761,George Dewey Medical Center Heliport,heliport,PH,14.77411,120.3067,594.0,no
514793,Araneta Center Helipad,heliport,PH,14.620873,121.051308,,no
516438,Basay Emergency Airport,small_airport,PH,9.46974,122.66149,1112.0,no
516444,Kabankalan City Domestic Airport (under construction),closed,PH,10.007355,122.851797,194.0,no
516554,Asturias Airstrip,closed,PH,10.540039,123.745703,69.0,no
533505,Camella Santo Tomas North Trails Helipad,heliport,PH,14.10112,121.16911,581.0,no
535032,Cagayancillo Airstrip,small_airport,PH,9.56956,121.18637,20.0,no
535035,Gingoog Airfield,closed,PH,8.8207,125.10667,,no
538646,Bayug Airfield,closed,PH,10.9804,124.90742,149.0,no
538648,Buri Airfield,closed,PH,10.99169,124.90239,177.0,no
538649,Dulag Airfield,closed,PH,10.95417,125.01019,36.0,no
538869,Carolina Airport,closed,PH,10.96075,123.17653,59.0,no
553623,Ayala Tower 2 Helipad,heliport,PH,14.557678,121.025513,,no
559667,Camp Aguinaldo Heliport,heliport,PH,14.609476,121.062922,190.0,no
562071,Inampologan Island Private Airstrip,small_airport,PH,10.46654,122.6907,56.0,no
562072,Guimaras Provincial Capitol Heliport,heliport,PH,10.59856,122.58885,558.0,no
562073,Alvarez Airport,small_airport,PH,10.01272,122.79238,30.0,no
562344,BMG Centre Heliport,heliport,PH,14.53729,121.017819,,no
562346,Asian Century Center Heliport,heliport,PH,14.550482,121.046148,,no
562352,Eco Plaza Building Heliport,heliport,PH,14.533817,121.023046,,no
564927,Fort Bonifacio Heliport,heliport,PH,14.533292,121.044402,95.0,no
564928,Fort Andres Bonifacio Special and Technical Staff Building Heliport,heliport,PH,14.533204,121.045808,95.0,no
570131,Anahao Airfield,closed,PH,11.25106,125.55406,16.0,no
570914,Alicante Airfield,closed,PH,10.88918,123.01878,23.0,no
570915,Cabatuan Airfield,closed,PH,10.84659,122.50579,148.0,no
570916,Dumarao Airfield,closed,PH,11.26184,122.67536,90.0,no
571106,Camp Olivas Heliport,heliport,PH,15.01802,120.70255,20.0,no
571377,Bacoor City Hall Heliport,heliport,PH,14.43177,120.96761,,no
571383,Asian Star Building Heliport,heliport,PH,14.41967,121.0378,,no
571387,Jose B Lingad Memorial General Hospital Heliport,heliport,PH,15.03394,120.68487,,no
571477,Ayala Alabang Heliport,heliport,PH,14.40851,121.01525,154.0,no
571478,Animal Island Heliport,heliport,PH,14.46809,120.91788,3.0,no
571485,Island Park Heliport,heliport,PH,14.30078,120.98337,512.0,no
571610,Capas National Shrine Heliport,heliport,PH,15.3531,120.54492,220.0,no
571657,Bayleaf Cavite Heliport,heliport,PH,14.28846,120.91639,440.0,no
571661,First Cavite Industrial Estate Heliport,heliport,PH,14.28675,120.93277,476.0,no
577108,Ambuklao Dam Heliport,heliport,PH,16.46621,120.73795,3054.0,no
577109,Binga Dam Heliport,heliport,PH,16.394306,120.729068,1939.0,no
577110,Gateway Mall Heliport,heliport,PH,14.621939,121.053178,,no
5733,Bacolod City Domestic Airport,closed,PH,10.64244,122.9296,26.0,no
302045,Baganga (Lambajon) Airport,closed,PH,7.611944,126.568889,42.0,no
594052,FDC Misamis Coal Power Plant Heliport,heliport,PH,8.56424,124.74622,7.0,no
594057,Coast Guard SAR Base Hinobaan Heliport,heliport,PH,9.663452,122.453851,23.0,no
594070,Baluno Airstrip,closed,PH,6.72611,122.01833,112.0,no
594114,Canlubang Airstrip,closed,PH,14.18777,121.07021,620.0,no
594126,Farm 7 Airfield,closed,PH,7.47344,125.84208,118.0,no
594127,Dansalan Airfield,closed,PH,8.01078,124.27825,2467.0,no
594128,Camp Ranao Heliport,heliport,PH,8.007904,124.282676,2461.0,no
594437,Candon Airport (under construction),closed,PH,17.16532,120.44775,23.0,no
594493,Anakan (Side 2) Airfield,closed,PH,8.84394,125.15737,,no
594494,Camp Evangelista Heliport,heliport,PH,8.48901,124.62447,66.0,no
594496,Del Monte Airfield,closed,PH,8.36872,124.83183,,no
594497,Dalirig Airfield,closed,PH,8.3908,124.92299,,no
594504,Digos (Daliao) Airfield,closed,PH,6.74756,125.36152,,no
594506,Calarian Airfield,closed,PH,6.92322,122.03326,,no
595192,GLAS Tower Heliport,heliport,PH,14.58719,121.06069,,no
595197,Grand Hyatt Manila Residences South Tower Heliport,heliport,PH,14.55647,121.05183,,no
595224,Kota Island (Loaita Island) Heliport,heliport,PH,10.66828,114.423556,,no
605650,DPWH Heliport,heliport,PH,7.603042,125.150553,,no
605652,Glory Mountain Heliport,heliport,PH,7.087696,125.352548,,no
605869,Bongao Heliport,heliport,PH,5.029421,119.764366,16.0,no
606185,Camp Robert Edward M Lucero Heliport,heliport,PH,7.19813,124.7855,118.0,no
606188,Dole Heliport,heliport,PH,6.08418,125.153348,23.0,no
606191,FAB Helipad,heliport,PH,14.43898,120.49845,72.0,no
5438,Isabel PASAR Airport,small_airport,PH,10.912339,124.437856,16.0,no
31007,El Nido Airport,small_airport,PH,11.202399,119.416087,,yes
5687,Clark International Airport / Clark Air Base,large_airport,PH,15.186,120.559998,484.0,yes
324042,Balesin Island Airport,small_airport,PH,14.418624,122.03923,25.0,no
325947,Cagayan North International Airport,medium_airport,PH,18.182388,121.746223,148.0,no
32220,Jomalig Island Airport,small_airport,PH,14.704161,122.331133,36.0,no
336104,Bicol International Airport,large_airport,PH,13.111915,123.676829,319.0,yes
30869,Cuyo Airport,small_airport,PH,10.8581,121.069,,yes
336813,Colonel Ernesto Rabina Air Base,small_airport,PH,15.317683,120.422891,564.0,no
46549,Carmen (Rosales) Airstrip,small_airport,PH,15.885047,120.604602,,no
5691,Danilo Atienza Air Base,medium_airport,PH,14.4954,120.903999,8.0,no
32221,Itbayat Jorge Abad Airport,medium_airport,PH,20.722521,121.809969,328.0,yes
5693,Fort Magsaysay Airport,small_airport,PH,15.4347,121.091003,200.0,no
32222,Corregidor Airport (Kindley Field),small_airport,PH,14.3913,120.607002,102.0,no
32223,Alabat Island Airport,small_airport,PH,14.2329,121.929118,6.0,no
42465,Bacon Community Airport,small_airport,PH,13.00696,124.025942,120.0,no
5694,Allah Valley Airport,medium_airport,PH,6.367903,124.752431,659.0,no
5696,Cotabato (Awang) Airport,medium_airport,PH,7.164753,124.209938,189.0,yes
5697,Francisco Bangoy International Airport,large_airport,PH,7.12552,125.646004,96.0,yes
5698,Bancasi Airport,medium_airport,PH,8.9515,125.4788,141.0,yes
5699,Bislig Airport,medium_airport,PH,8.195052,126.321015,12.0,no
5700,Dipolog Airport,medium_airport,PH,8.601983,123.341875,12.0,yes
5701,Camiguin Airport,medium_airport,PH,9.253894,124.709115,53.0,yes
5703,Jolo Airport,medium_airport,PH,6.05367,121.011002,118.0,yes
5709,General Santos International Airport,large_airport,PH,6.057208,125.096243,505.0,yes
30818,Cagayan de Sulu Airport,small_airport,PH,7.014,118.496002,,no
31683,Ipil Airport,small_airport,PH,7.784898,122.6015,,no
302305,Bantayan Airport,small_airport,PH,11.161748,123.7849,60.0,no
308149,Cesar Lim Rodriguez (Taytay-Sandoval) Airport,small_airport,PH,11.05065,119.519266,80.0,no
336116,Bohol-Panglao International Airport,large_airport,PH,9.573045,123.770143,42.0,yes
5716,Daet Airport,medium_airport,PH,14.1292,122.980003,10.0,no
5717,Basa Air Base,small_airport,PH,14.98724,120.492554,151.0,no
32226,Iba Airport,small_airport,PH,15.325898,119.968517,11.0,no
32227,Castillejos - Jesus F Magsaysay Airfield,small_airport,PH,14.94634,120.190194,200.0,no
32228,Calapan National Airport,small_airport,PH,13.422641,121.201687,11.0,no
5720,Basilio Fernando Air Base,small_airport,PH,13.955,121.125,1220.0,no
5723,Basco Airport,medium_airport,PH,20.4513,121.980003,291.0,yes
325639,Jose Panganiban (Larap) Airstrip,small_airport,PH,14.293288,122.645659,,no
5725,Dr. Juan C. Angara Airport,medium_airport,PH,15.729309,121.500034,108.0,no
32229,Bulan Airport,small_airport,PH,12.6842,123.877998,3937.0,no
5730,Cauayan Airport,medium_airport,PH,16.9298992157,121.752998352,200.0,yes
5731,Bagabag Airport,small_airport,PH,16.6192,121.251999,820.0,no
5732,Daniel Z. Romualdez Airport,medium_airport,PH,11.227761,125.027783,10.0,yes
35178,Bacolod-Silay International Airport,large_airport,PH,10.776237,123.018879,82.0,yes
5734,Calbayog Airport,medium_airport,PH,12.072574,124.54508,12.0,yes
5736,Godofredo P. Ramos Airport,medium_airport,PH,11.9245,121.954002,7.0,yes
5737,Catarman National Airport,medium_airport,PH,12.50161,124.635258,6.0,yes
5738,Guiuan Airport,small_airport,PH,11.0354995728,125.741996765,7.0,no
32231,Hilongos Airport,small_airport,PH,10.37567,124.7611,12.0,no
5739,Iloilo International Airport,large_airport,PH,10.833017,122.493358,27.0,yes
5741,Kalibo International Airport,large_airport,PH,11.6794,122.375999,14.0,yes
309715,Biliran Airport,small_airport,PH,11.5159178299,124.428985119,,no
5746,Evelio Javier Airport,medium_airport,PH,10.766644,121.932506,23.0,no
5749,Francisco B. Reyes (Busuanga) Airport,medium_airport,PH,12.121865,120.100801,148.0,yes
5750,Borongan Airport,small_airport,PH,11.674262,125.479259,7.0,no
302307,Catbalogan Airport,small_airport,PH,11.810647,124.828806,,no
302324,Eastern Flying Club Airport,small_airport,TH,12.902439,100.933227,160.0,no
339376,Khlong Si Airfield,small_airport,TH,14.170617,100.691757,,no
308758,Klong 15 Airfield,small_airport,TH,14.114705,100.949485,15.0,no
339379,Chanthaburi Airstrip,small_airport,TH,12.63247,102.02603,72.0,no
339380,Koh Mai Si Airport,small_airport,TH,11.717453,102.520332,20.0,no
339964,Khao Khitchakut Heliport,heliport,TH,12.836021,102.168767,,no
339965,Klaeng Airfield,small_airport,TH,12.709905,101.630542,,no
339967,Bang Phra Ultralightport,small_airport,TH,13.236033,100.994902,,no
339968,Ko Chan Airport,small_airport,TH,13.3938,101.32055,,no
339970,Best Ocean Airpark,small_airport,TH,13.54018,100.32936,,no
339971,Camp Burachat (Sanam Luang) Airfield,small_airport,TH,13.57376,99.75296,,no
339972,Kaeng Krachan Airfield,small_airport,TH,12.87173,99.79265,,no
339975,Khuan Timun Helipad,heliport,TH,6.83411,101.02211,,no
354701,Banana,small_airport,TH,13.14421,101.106062,,no
354707,Dropzone Thailand Airport,small_airport,TH,12.6714,101.5476,,no
354713,Ban Thi Airport,small_airport,TH,18.67614,99.10522,990.0,no
356370,Ko Pha-ngan Airport,closed,TH,9.741118,100.070686,900.0,no
429715,Kabin Buri Airport,small_airport,TH,14.021443,101.702989,41.0,no
429718,Hinzon Airport,small_airport,TH,13.77697,101.61345,,no
429719,Khanong Phra Airport,small_airport,TH,14.63123,101.4659,,no
505238,Chiang Mai Airsports,small_airport,TH,18.70403,99.11917,1020.0,no
507936,Bird's Paradise Airpark,small_airport,TH,17.522045,103.551192,554.0,no
508579,Dok Rai,small_airport,TH,12.920684,101.183631,186.0,no
516829,Khlong Luang KASET Heliport,heliport,TH,14.11945,100.620959,16.0,no
568924,Atlantic,small_airport,TH,12.85511,100.990908,230.0,no
601238,Kuang Lakorn Army Airfield,closed,TH,8.416496,100.001163,,no
601964,Hang Chat Airfield,closed,TH,18.355872,99.406958,,no
601965,Ko Kha Airfield,closed,TH,18.199108,99.413052,,no
601967,Chiang Klang Airport,closed,TH,19.293955,100.857266,,no
601968,Kan Emergency Landing Ground,closed,TH,18.665639,100.767031,,no
604415,Ayudthaya Airfield,small_airport,TH,14.276916,100.647792,,no
604548,Camp Suranaree Airport,small_airport,TH,14.954251,102.073866,643.0,no
604550,Kanchanaburi Police Heliport,heliport,TH,14.113861,99.662957,108.0,no
604772,CAVPAD,heliport,TH,13.772287,100.543468,,no
26473,Battambang Airport,medium_airport,KH,13.0956,103.223999,59.0,yes
32569,Kampong Cham Airport,small_airport,KH,12.028657,105.441165,148.0,no
26474,Kampong Chhnang Airport,closed,KH,12.255032,104.564657,56.0,no
46543,Koh Kong Airport,small_airport,KH,11.613397,102.997084,,no
313338,Krakor Airport,small_airport,KH,12.5385,104.1486,62.0,no
30647,Attopeu Airport,small_airport,LA,14.793056,107.045278,344.0,no
26582,Ban Huoeisay Airport,small_airport,LA,20.257299,100.436996,1380.0,no
46218,Duc My Airstrip,closed,VN,12.5384566216,109.007956982,,no
46318,Bach Mai Heliport,heliport,VN,20.996632,105.832232,,no
339023,Central Pediatric Institute Helipad,heliport,VN,21.02465,105.80721,,no
339024,Keangnam Tower A Helipad,heliport,VN,21.018246,105.784203,,no
339025,Keangnam Tower B Helipad,heliport,VN,21.017639,105.783358,,no
339026,Keangnam Hanoi Landmark Tower Helipad,heliport,VN,21.016751,105.784181,,no
430077,Hoa Lac Airfield,small_airport,VN,21.028531,105.487428,128.0,no
430078,Hai Au Seaplane Base,seaplane_base,VN,20.916443,106.989654,,no
430080,Ha Long Heliport,heliport,VN,20.96198,107.05843,226.0,no
430098,Bu Dop Airport,closed,VN,12.02068,106.81091,,no
430102,Dau Tieng Airport,closed,VN,11.28692,106.36333,,no
430103,Chon Thanh Airport,closed,VN,11.40283,106.6168,,no
430107,Dak Mil Airport,closed,VN,12.43221,107.66625,,no
430108,Can Tho Army Airfield,closed,VN,10.05125,105.76271,7.0,no
430109,Binh Duong Airport,closed,VN,10.99827,106.69953,,no
430110,Chau Duc Airport,closed,VN,10.56844,107.18631,,no
504740,Bãi Vũng Mây 1 (Orleana Shoal) Helipad,heliport,VN,7.70309,111.75218,,no
504741,Bãi Vũng Mây 2 (Kingston Shoal) Helipad,heliport,VN,7.5348,111.54725,,no
504742,Bãi Vũng Mây 3 (Bombay Castle Shoal) Helipad,heliport,VN,7.875317,111.744572,,no
35153,Kontum Airport,closed,VN,14.356075,108.016667,1804.0,no
302311,Cam Ly Airport,closed,VN,11.950284,108.411005,4937.0,no
605569,Hoc Mon Regional General Hospital Heliport,heliport,VN,10.882855,106.592317,,no
26638,Don Mueang International Airport,large_airport,TH,13.9126,100.607002,9.0,yes
26640,Khao E To Airport,small_airport,TH,14.0778,101.379997,80.0,no
26641,Kamphaeng Saen Airport,medium_airport,TH,14.1020002365,99.9171981812,30.0,no
26642,Khok Kathiam Airport,medium_airport,TH,14.87462,100.663397,123.0,no
32595,Bang Phra Airport,small_airport,TH,13.232426,100.956802,90.0,no
598124,Koh Takian Airport,small_airport,TH,12.254042,102.518522,-1.0,no
32596,Chiang Kham Airport,closed,TH,19.5,100.282997,1272.0,no
26647,Chiang Mai International Airport,large_airport,TH,18.7667999268,98.962600708,1036.0,yes
26655,Hua Hin Airport,medium_airport,TH,12.6361999512,99.951499939,62.0,yes
26663,Khunan Phumipol Airport,small_airport,TH,17.2342,99.057899,492.0,no
26664,Khoun Khan Airport,small_airport,TH,6.6614,100.080002,18.0,no
26667,Chumphon Airport,medium_airport,TH,10.7112,99.361702,18.0,yes
26669,Krabi International Airport,large_airport,TH,8.095591,98.988955,82.0,yes
26673,Cha Eian Airport,medium_airport,TH,8.47115,99.955597,44.0,no
26676,Hat Yai International Airport,large_airport,TH,6.93321,100.392998,90.0,yes
26681,Khon Kaen Airport,medium_airport,TH,16.466600418099997,102.783996582,670.0,yes
26683,Khorat Airport,small_airport,TH,14.934713,102.078945,729.0,no
26684,Buri Ram Airport,medium_airport,TH,15.2295,103.252998,590.0,yes
26591,Bien Hoa Air Base,small_airport,VN,10.9766998291,106.818000793,79.0,no
26592,Haiphong Kien An Airport,small_airport,VN,20.8034,106.605003,50.0,no
26690,Buon Ma Thuot Airport,medium_airport,VN,12.668299675,108.120002747,1729.0,yes
26691,Chu Lai Airport,small_airport,VN,15.4033,108.706001,10.0,yes
26692,Cat Bi International Airport,large_airport,VN,20.817428,106.724315,6.0,yes
301824,Cà Mau Airport,medium_airport,VN,9.177667,105.177778,6.0,yes
26693,Cam Ranh International Airport / Cam Ranh Air Base,large_airport,VN,11.9982,109.219002,40.0,yes
26694,Con Dao Airport,medium_airport,VN,8.73183,106.633003,20.0,yes
26695,Can Tho International Airport,large_airport,VN,10.083397,105.709371,9.0,yes
26696,Dien Bien Phu Airport,medium_airport,VN,21.3974990845,103.008003235,1611.0,yes
35144,Dong Hoi Airport,medium_airport,VN,17.515,106.590556,59.0,yes
26697,Da Nang International Airport,large_airport,VN,16.0439,108.198997,33.0,yes
26698,Gia Lam Air Base,medium_airport,VN,21.040501,105.886002,50.0,no
26699,Kep Air Base,small_airport,VN,21.3946,106.261002,55.0,no
26707,Dong Tac Airport,medium_airport,VN,13.0496,109.334,20.0,yes
26710,Ann Airport,small_airport,MM,19.769199,94.0261,74.0,no
26711,Anisakan Airport,small_airport,MM,21.9554,96.406097,3000.0,no
26712,Bagan Airport,small_airport,MM,21.178800582885746,94.9301986694336,312.0,yes
26713,Banmaw Airport,small_airport,MM,24.27044,97.2476,370.0,yes
32605,Bokpyinn Airport,small_airport,MM,11.1494,98.735901,100.0,no
26714,Coco Island Airport,small_airport,MM,14.137964,93.367853,20.0,no
26715,Chanmyathazi Airport,small_airport,MM,21.9405,96.0896,252.0,no
26716,Dawei Airport,medium_airport,MM,14.1039,98.203598,84.0,yes
31516,Gangaw Airport,small_airport,MM,22.174699783325195,94.1343994140625,200.0,no
29930,Gwa Airport,small_airport,MM,17.600000381469727,94.5832977294922,10.0,no
29949,Hmawbi Air Base,small_airport,MM,17.11669921875,96.06670379638672,69.0,no
509451,Heho Airport,medium_airport,MM,20.74714,96.792029,3858.0,yes
26719,Hommalinn Airport,small_airport,MM,24.899599,94.914001,534.0,no
26720,Kengtung Airport,medium_airport,MM,21.30159950256348,99.63600158691406,2798.0,yes
31749,Kanti Airport,small_airport,MM,25.9883,95.6744,6000.0,yes
26721,Kalay Airport,small_airport,MM,23.188801,94.051102,439.0,no
26722,Kyaukpyu Airport,medium_airport,MM,19.42639923095703,93.53479766845705,20.0,yes
26723,Kawthoung Airport,medium_airport,MM,10.04930019378662,98.53800201416016,180.0,yes
30051,Kyauktu Airport,small_airport,MM,21.399999618530277,94.13330078125,1250.0,no
26735,Hpa-N Airport,small_airport,MM,16.8937,97.674599,150.0,no
32618,Hpapun Airport,small_airport,MM,18.0666999817,97.449798584,300.0,no
32625,Kyaukhtu South Airport,small_airport,MM,21.406700134277344,94.13030242919922,1345.0,no
3268,Aru Airport,small_airport,ID,-6.57342004776001,134.14700317382812,165.0,no
26746,Frans Kaisiepo Airport,medium_airport,ID,-1.19002,136.108002,46.0,yes
310163,Akimuga Airstrip,small_airport,ID,-4.6043,137.6576,164.0,no
31200,Kornasoren Airport,small_airport,ID,-0.935745,134.872292,13.0,no
41416,Deiyai / Waghete Baru Airport,small_airport,ID,-4.05916,136.281715,1779.0,no
525702,Douw Aturure Airport,medium_airport,ID,-3.397973,135.393071,22.0,no
41372,Karubaga Airport,small_airport,ID,-3.684615,138.479018,5200.0,no
41417,Ilaga Airport,small_airport,ID,-3.97648,137.6225,7989.0,no
41418,Kokonao Airport,small_airport,ID,-4.71075,136.43515,59.0,no
41420,Enarotali Airport,small_airport,ID,-3.925739,136.378634,5807.0,no
310447,Kebo Airstrip,small_airport,ID,-3.8248,136.385844,5845.0,no
26751,Denpasar I Gusti Ngurah Rai International Airport,large_airport,ID,-8.748409,115.167123,14.0,yes
46587,Banyuwangi Airport,small_airport,ID,-8.31015,114.3401,112.0,yes
41445,Emalamo Airport,small_airport,ID,-2.100424,125.965838,11.0,no
331735,Bua - Palopo Lagaligo Airport,small_airport,ID,-3.08227,120.244823,14.0,yes
26803,Andi Jemma Airport,small_airport,ID,-2.558031,120.324342,164.0,no
26771,Kasiguncu Airport,medium_airport,ID,-1.414121,120.659241,174.0,no
344101,Haji Muhammad Sidik Airport,small_airport,ID,-1.02581,114.92881,145.0,yes
41395,Jenderal Besar Soedirman Airport,small_airport,ID,-7.461239,109.414124,225.0,no
42250,Dewadaru Airport,small_airport,ID,-5.80091,110.47838,35.0,yes
41423,Bokondini Airport,small_airport,ID,-3.68455,138.677437,4550.0,yes
41368,Dabra Airport,small_airport,ID,-3.27061,138.613433,208.0,no
41367,Batom Airport,small_airport,ID,-4.442687,140.883565,396.0,no
26755,Dortheys Hiyo Eluay International Airport,large_airport,ID,-2.579627,140.519857,289.0,yes
310461,Kiwirok Airstrip,small_airport,ID,-4.713481,140.740271,5470.0,yes
41433,Bade Airport,small_airport,ID,-7.175902,139.58333,59.0,no
41434,Agats Airport,small_airport,ID,-5.543288,138.134911,17.0,no
523309,Bomakia Airport,small_airport,ID,-5.806483,139.867647,30.0,no
41374,Kamur Airport,small_airport,ID,-6.1851,138.6372,25.0,no
41436,Kepi Airport,small_airport,ID,-6.54297,139.332401,67.0,no
35277,Datadawai Airport,small_airport,ID,0.807028,114.529052,508.0,yes
26762,Juwata International Airport / Suharnoko Harbani AFB,medium_airport,ID,3.325145,117.564169,23.0,yes
26763,Aji Pangeran Tumenggung Pranoto International Airport,medium_airport,ID,-0.374478,117.250128,82.0,yes
26765,Bunyu Airport,small_airport,ID,3.45572,117.866997,118.0,no
31540,Gamarmalamo Airport,small_airport,ID,1.838134,127.786191,157.0,no
32631,Jailolo/Kuripasai Airport,small_airport,ID,1.1169999837875366,127.48300170898438,50.0,no
331796,Buli Airport,small_airport,ID,0.917144,128.382116,7.0,no
26767,Jalaluddin Airport,small_airport,ID,0.637119,122.849998,105.0,yes
526307,Bolaang Mongondow Airport,small_airport,ID,0.88855,124.033634,28.0,yes
31523,Gebe Airport,small_airport,ID,-0.078889,129.457993,125.0,no
31720,Kuabang Airport,small_airport,ID,1.188608,127.896036,40.0,no
525159,Indonesia Morowali Industrial Park (IMIP) Airport,small_airport,ID,-2.799322,122.141385,24.0,no
41405,Buol - Pogogul Airport,small_airport,ID,1.102318,121.413358,49.0,yes
26775,Bersujud Airport,small_airport,ID,-3.41241,115.995003,3.0,yes
26776,Kota Baru Airport,small_airport,ID,-3.989646,116.101499,197.0,no
26777,Iskandar Airport,small_airport,ID,-2.7052,111.672997,75.0,yes
31730,Gusti Syamsir Alam Airport,small_airport,ID,-3.294796,116.163815,4.0,yes
30623,Amahai Airport,small_airport,ID,-3.347851,128.927093,29.0,no
32632,Bula Airport,small_airport,ID,-3.10996,130.509995,10.0,no
41389,Bandanaira Airport,small_airport,ID,-4.5214,129.9054,59.0,no
333039,Karel Sadsuitubun Airport,medium_airport,ID,-5.760278,132.759444,78.0,yes
26782,Benjina Airport,small_airport,ID,-6.06613,134.273971,82.0,no
26783,Dumatubin Airport,small_airport,ID,-5.66162,132.731003,10.0,no
525299,Kufar Airport,small_airport,ID,-3.462637,130.790593,19.0,no
595149,Binuang Airport,small_airport,ID,3.773936,115.855914,2523.0,no
26759,Kalimarau Airport,medium_airport,ID,2.14776,117.430705,59.0,yes
26785,Abdul Rachman Saleh Airport,medium_airport,ID,-7.929099,112.714233,1726.0,yes
26786,Iswahjudi Air Base,small_airport,ID,-7.61577,111.433998,361.0,no
26787,Adisutjipto International Airport,medium_airport,ID,-7.78818,110.431999,379.0,yes
26788,Adisoemarmo International Airport,large_airport,ID,-7.516044,110.757492,421.0,yes
26789,Juanda International Airport,large_airport,ID,-7.37983,112.787003,9.0,yes
26790,Jenderal Ahmad Yani Airport,large_airport,ID,-6.970732,110.373244,10.0,yes
